"""Preview""","""Collection""","""Sequence Number""","""Product ID""","""RA (J2000.0)""","""Dec. (J2000.0)""","""Target Name""","""Start Date""","""Int. Time""","""Instrument""","""Filter""","""Cal. Lev.""","""Obs. Type""","""Proposal ID""","""P.I. Name""","""Data Release""","""Obs. ID""","""Min. Wavelength""","""Max. Wavelength""","""Field of View""","""Shape""","""Pixel Scale""","""Resolving Power""","""End Date""","""Data Type""","""Moving Target""","""Provenance Name""","""Provenance Keywords""","""Intent""","""Target Type""","""Target Standard""","""Target Keywords""","""Meta Release""","""Algorithm Name""","""Proposal Title""","""Proposal Keywords""","""IQ""","""Instrument Keywords""","""Molecule""","""Transition""","""Proposal Project""","""Band""","""Prov. Reference""","""Prov. Version""","""Prov. Project""","""Prov. Producer""","""Prov. Run ID""","""Prov. Last Executed""","""Prov. Inputs""","""Rest-frame Energy""","""Quality""","""planeID""","""DOWNLOADABLE""","""Publisher ID"""
caom:CFHT/2916701,CFHT,2916701,2916701p,150.11605268569747,2.208785121069141,D2,60231.6384131,120.083,MegaPrime,g.MP9402,2,OBJECT,23BQ97,QSO Team,2023-10-14T00:00:00.000,2916701,3.98003455913135E-7,5.51447311988385E-7,1.135756278392929,polygon 149.62927314742916 1.7088389717766006 149.51773434794643 1.9661780839762173 149.5144847704742 2.444049674303855 149.62269915443284 2.703154511048453 150.60306705032872 2.708890590814903 150.7144139655506 2.451202382474648 150.7173611929243 1.9730997521775606 150.60870127625122 1.7139009770542515,0.18558745358854345,3.093805096490481,60231.63980294954,image,,ELIXIR,,calibration,,1,,2023-10-14T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,23Bm03,2023-10-24T10:09:24.000,caom:CFHT/2916701/2916701o,,,730e1685-4ca9-41c5-9fd2-1c842ee54a30,ivo://cadc.nrc.ca/CFHT?2916701/2916701p,ivo://cadc.nrc.ca/CFHT?2916701/2916701p
caom:CFHT/2917716,CFHT,2917716,2917716p,150.11608745060988,2.208907142837191,D2,60233.6441316,120.11800000000001,MegaPrime,g.MP9402,2,OBJECT,23BQ97,QSO Team,2023-10-16T00:00:00.000,2917716,3.98003455913135E-7,5.51447311988385E-7,1.135948858738697,polygon 149.62926003431346 1.7089824806474354 149.51768225407713 1.9662751677330448 149.51455015613453 2.4442855635608254 149.6227285299732 2.703359940179567 150.60321105201166 2.7090590436640127 150.71448189064057 2.4513235684830477 150.71736238682317 1.9731575084042845 150.60864189996144 1.713849381879598,0.18560537063960092,3.093805096490481,60233.645521854625,image,,ELIXIR,,calibration,,1,,2023-10-16T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,23Bm03,2023-10-24T10:16:45.000,caom:CFHT/2917716/2917716o,,,3c7add08-3b9c-4d35-a891-e6aa0ba91fa3,ivo://cadc.nrc.ca/CFHT?2917716/2917716p,ivo://cadc.nrc.ca/CFHT?2917716/2917716p
caom:CFHT/2917883,CFHT,2917883,2917883p,150.1161541497391,2.2089514883101344,D2,60234.6461004,120.11399999999996,MegaPrime,g.MP9402,2,OBJECT,23BQ97,QSO Team,2023-10-17T00:00:00.000,2917883,3.98003455913135E-7,5.51447311988385E-7,1.1356948699277147,polygon 149.6293537282823 1.7090043465243951 149.51788976838296 1.9663656217206835 149.51469859495793 2.4443203308607053 149.62296298439827 2.70339156459319 150.6032933746359 2.70904225220886 150.714577560317 2.451257605765761 150.71717064733983 1.9733621022353987 150.60882883478715 1.7139560018234903,0.18560770140078064,3.093805096490481,60234.64749060833,image,,ELIXIR,,calibration,,1,,2023-10-17T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,23Bm03,2023-10-24T10:19:51.000,caom:CFHT/2917883/2917883o,,,28a36a98-06da-4ac8-b65e-a30431706896,ivo://cadc.nrc.ca/CFHT?2917883/2917883p,ivo://cadc.nrc.ca/CFHT?2917883/2917883p
caom:CFHT/2918107,CFHT,2918107,2918107p,150.11610404658975,2.208935776273492,D2,60235.638071,120.10599999999988,MegaPrime,g.MP9402,2,OBJECT,23BQ97,QSO Team,2023-10-18T00:00:00.000,2918107,3.98003455913135E-7,5.51447311988385E-7,1.1357670123947194,polygon 149.62925353629592 1.7089567776316272 149.5177311860711 1.966329829077253 149.51473631137492 2.4443138100322983 149.62281231204446 2.7033487364051325 150.60326755125226 2.709080397612709 150.7145645593025 2.451309407197215 150.717134944668 1.9733287444014422 150.60872921608703 1.713956638056942,0.18564064131699673,3.093805096490481,60235.639461115745,image,,ELIXIR,,calibration,,1,,2023-10-18T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,23Bm03,2023-10-24T10:21:42.000,caom:CFHT/2918107/2918107o,,,878c372b-727f-4125-bafe-fcac44a93d06,ivo://cadc.nrc.ca/CFHT?2918107/2918107p,ivo://cadc.nrc.ca/CFHT?2918107/2918107p
caom:CFHT/2069590,CFHT,2069590,2069590p,150.11776470677316,2.2074704472389186,D2,57755.6630615,120.05299999999991,MegaPrime,g.MP9402,2,OBJECT,16BQ97,QSO Team,2017-01-02T00:00:00.000,2069590,3.98003455913135E-7,5.51447311988385E-7,1.1359376702793504,polygon 149.6307915397961 1.7069371722305817 149.51970237430916 1.9648299840110326 149.5163613403498 2.4426599552165555 149.6245369336299 2.701838896845686 150.60498658248892 2.7078760602525875 150.71622961503436 2.450069316035467 150.71874945628934 1.9723060783312292 150.6104930502522 1.7127558219487327,0.1855735548830647,3.093805096490481,57755.66445100232,image,,ELIXIR,,calibration,,1,,2017-01-02T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Bm06,2017-01-18T11:26:59.000,caom:CFHT/2069590/2069590o,,,00000000-0000-0000-4aeb-0159b7ba373d,ivo://cadc.nrc.ca/CFHT?2069590/2069590p,ivo://cadc.nrc.ca/CFHT?2069590/2069590p
caom:CFHT/1851011,CFHT,1851011,1851011p,150.12175829882128,2.2057318173719267,D2,57362.6581079,120.09099999999998,MegaPrime,g.MP9402,2,OBJECT,15BQ97,QSO Team,2015-12-06T00:00:00.000,1851011,3.98003455913135E-7,5.51447311988385E-7,1.1422266534535765,polygon 149.63218668460132 1.7051204951526557 149.5212436033205 1.9644986796502906 149.51969842788617 2.4441867603904655 149.6284838694572 2.70306896894877 150.61113133442507 2.7061813630889304 150.722303542337 2.446799787717481 150.72399636044108 1.9674895519041797 150.615209171409 1.7085263601788085,0.186984,3.093805096490481,57362.659497842134,image,,ELIXIR,,calibration,,1,,2015-12-06T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,15Bm06,2015-12-29T11:09:08.000,caom:CFHT/1851011/1851011o,,,00000000-0000-0000-9675-015225b90a6f,ivo://cadc.nrc.ca/CFHT?1851011/1851011p,ivo://cadc.nrc.ca/CFHT?1851011/1851011p
caom:CFHT/1851199,CFHT,1851199,1851199p,150.12171829882232,2.205731817371955,D2,57363.6542611,120.06499999999998,MegaPrime,g.MP9402,2,OBJECT,15BQ97,QSO Team,2015-12-07T00:00:00.000,1851199,3.98003455913135E-7,5.51447311988385E-7,1.1422266534535233,polygon 149.6321466846013 1.7051204951526557 149.5212036033205 1.9644986796502906 149.51965842788616 2.4441867603904655 149.62844386945716 2.703068968948756 150.611091334425 2.7061813630889446 150.72226354233695 2.446799787717495 150.72395636044106 1.9674895519041797 150.615169171409 1.7085263601788085,0.186984,3.093805096490481,57363.6556507412,image,,ELIXIR,,calibration,,1,,2015-12-07T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,15Bm06,2015-12-29T11:16:51.000,caom:CFHT/1851199/1851199o,,,00000000-0000-0000-f283-015225d17699,ivo://cadc.nrc.ca/CFHT?1851199/1851199p,ivo://cadc.nrc.ca/CFHT?1851199/1851199p
caom:CFHT/2069854,CFHT,2069854,2069854p,150.12777022810266,2.2088422396667085,D2,57756.6621911,120.05499999999999,MegaPrime,g.MP9402,2,OBJECT,16BQ97,QSO Team,2017-01-03T00:00:00.000,2069854,3.98003455913135E-7,5.51447311988385E-7,1.1357384959379324,polygon 149.64074491380404 1.708495690568796 149.52976048890258 1.9662697659621813 149.5263744595099 2.4439154556213367 149.63448537613064 2.7032217581363938 150.61498720626977 2.7091170748099955 150.7261755748682 2.4511698126141113 150.7287544214425 1.973532890906398 150.6204545317967 1.7140849148633208,0.18560600814533307,3.093805096490481,57756.663580625456,image,,ELIXIR,,calibration,,1,,2017-01-03T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Bm06,2017-01-18T11:33:12.000,caom:CFHT/2069854/2069854o,,,00000000-0000-0000-df13-0159b7bb4f53,ivo://cadc.nrc.ca/CFHT?2069854/2069854p,ivo://cadc.nrc.ca/CFHT?2069854/2069854p
caom:CFHT/2453652,CFHT,2453652,2453652p,150.11505861457513,2.210274652290721,D2,58784.6451227,120.12600000000012,MegaPrime,g.MP9402,2,OBJECT,19BQ97,QSO Team,2019-10-28T00:00:00.000,2453652,3.98003455913135E-7,5.51447311988385E-7,1.1358604078853425,polygon 149.62879766905723 1.7096657402759092 149.5169701177305 1.9668072376965142 149.51328624457062 2.444849641687213 149.62120127992793 2.704098200910238 150.60149899873218 2.71100675578883 150.71320068201666 2.4534998325661235 150.71663513774922 1.9752343301709772 150.60819897084176 1.715998651903476,0.18562767060232582,3.093805096490481,58784.64651304722,image,,ELIXIR,,calibration,,1,,2019-10-28T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,19Bm02,2019-11-04T13:00:38.000,caom:CFHT/2453652/2453652o,,,9d461921-571a-4769-af1b-eacd6078285a,ivo://cadc.nrc.ca/CFHT?2453652/2453652p,ivo://cadc.nrc.ca/CFHT?2453652/2453652p
caom:CFHT/2070121,CFHT,2070121,2070121p,150.11775635089134,2.2075518285247995,D2,57757.666668,120.04500000000004,MegaPrime,g.MP9402,2,OBJECT,16BQ97,QSO Team,2017-01-04T00:00:00.000,2070121,3.98003455913135E-7,5.51447311988385E-7,1.13586508530652,polygon 149.63087351691635 1.707306784220549 149.51955740631902 1.9648071371631204 149.51626393464485 2.4426599572195755 149.62447035442926 2.701883833882377 150.60491384984851 2.7078480107330023 150.71623949790495 2.4500897162271116 150.71878320043774 1.9721228041595396 150.61043385103108 1.7127173998248395,0.1856283807889288,3.093805096490481,57757.66805740972,image,,ELIXIR,,calibration,,1,,2017-01-04T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Bm06,2017-01-18T11:39:23.000,caom:CFHT/2070121/2070121o,,,00000000-0000-0000-eaff-0159b7c000b1,ivo://cadc.nrc.ca/CFHT?2070121/2070121p,ivo://cadc.nrc.ca/CFHT?2070121/2070121p
caom:CFHT/2276996,CFHT,2276996,2276996p,150.11601459089312,2.2127867547914803,D2,58253.2686346,120.06800000000013,MegaPrime,g.MP9402,2,OBJECT,18AQ97,QSO Team,2018-05-15T00:00:00.000,2276996,3.98003455913135E-7,5.51447311988385E-7,1.1349005680131974,polygon 149.6310630368256 1.7107175496984297 149.51924515040062 1.9681705870893182 149.5138308641228 2.4454998497903375 149.62109069958484 2.7052784845177484 150.60112269608234 2.7144320729309186 150.71331003971792 2.4577445653338543 150.71790852903766 1.9800478069813323 150.61048849036365 1.720250883348882,0.1856136987862854,3.093805096490481,58253.270024275924,image,,ELIXIR,,calibration,,1,,2018-05-15T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Am04,2018-06-10T22:12:29.000,caom:CFHT/2276996/2276996o,,,00000000-0000-0000-2917-0163efdd1655,ivo://cadc.nrc.ca/CFHT?2276996/2276996p,ivo://cadc.nrc.ca/CFHT?2276996/2276996p
caom:CFHT/2277169,CFHT,2277169,2277169p,150.1159271052748,2.212816884897663,D2,58254.2436764,120.061,MegaPrime,g.MP9402,2,OBJECT,18AQ97,QSO Team,2018-05-16T00:00:00.000,2277169,3.98003455913135E-7,5.51447311988385E-7,1.134530984567629,polygon 149.63120778169372 1.7109009710654846 149.5192110237262 1.9680555450949697 149.51384611559178 2.445448941627731 149.62108992311727 2.705225217233547 150.60102761611213 2.7144553580798743 150.71282695490206 2.4579267000783602 150.71783229573586 1.9800901944001623 150.61046637544104 1.7203152913612882,0.18552464318453288,3.093805096490481,58254.24506599491,image,,ELIXIR,,calibration,,1,,2018-05-16T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Am04,2018-06-10T22:12:32.000,caom:CFHT/2277169/2277169o,,,00000000-0000-0000-a0ff-0163efdd2d41,ivo://cadc.nrc.ca/CFHT?2277169/2277169p,ivo://cadc.nrc.ca/CFHT?2277169/2277169p
caom:CFHT/2068035,CFHT,2068035,2068035p,150.11777846362696,2.2075336784370876,D2,57745.6520498,120.03799999999994,MegaPrime,g.MP9402,2,OBJECT,16BQ97,QSO Team,2016-12-23T00:00:00.000,2068035,3.98003455913135E-7,5.51447311988385E-7,1.1357247504190298,polygon 149.6307556420246 1.7071931383366916 149.51970158306068 1.9648767871700272 149.51639003974861 2.442696742040937 149.62464398923595 2.7018593462692166 150.6049005014667 2.707887105277507 150.71611528964894 2.4500576679267567 150.7187904292306 1.9721640737140262 150.61056896750745 1.7128458130331552,0.185634502135459,3.093805096490481,57745.653439128706,image,,ELIXIR,,calibration,,1,,2016-12-23T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Bm06,2017-01-18T10:54:46.000,caom:CFHT/2068035/2068035o,,,00000000-0000-0000-a3a4-0159b7b63193,ivo://cadc.nrc.ca/CFHT?2068035/2068035p,ivo://cadc.nrc.ca/CFHT?2068035/2068035p
caom:CFHT/2068272,CFHT,2068272,2068272p,150.11768062047886,2.2076591133701697,D2,57746.661646,120.04399999999995,MegaPrime,g.MP9402,2,OBJECT,16BQ97,QSO Team,2016-12-24T00:00:00.000,2068272,3.98003455913135E-7,5.51447311988385E-7,1.13534635022992,polygon 149.6308619129657 1.707267793936893 149.5197932914439 1.9649109097502446 149.5164514821427 2.442703887427271 149.62459999945193 2.701885242521044 150.60490783350633 2.707953119694608 150.71608409935314 2.450212147048262 150.7182928907137 1.97337581694876 150.61053344207335 1.7129720847287615,0.18563418485510902,3.093805096490481,57746.663035398145,image,,ELIXIR,,calibration,,1,,2016-12-24T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Bm06,2017-01-18T11:08:28.000,caom:CFHT/2068272/2068272o,,,00000000-0000-0000-3279-0159b7b79af0,ivo://cadc.nrc.ca/CFHT?2068272/2068272p,ivo://cadc.nrc.ca/CFHT?2068272/2068272p
caom:CFHT/2068894,CFHT,2068894,2068894p,150.1177877222551,2.2074779521771717,D2,57750.66298,120.0500000000001,MegaPrime,g.MP9402,2,OBJECT,16BQ97,QSO Team,2016-12-28T00:00:00.000,2068894,3.98003455913135E-7,5.51447311988385E-7,1.1361119293662938,polygon 149.63077512448368 1.7070514514251585 149.51969155525953 1.9647621247762856 149.5160254246502 2.4415956255766105 149.6245221173513 2.701858371327745 150.60501309408264 2.707902672676795 150.716238743172 2.4500962204452605 150.71893043315788 1.9721406415848577 150.61055484107357 1.7126826674883233,0.18568963247530737,3.093805096490481,57750.664369467595,image,,ELIXIR,,calibration,,1,,2016-12-28T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Bm06,2017-01-18T11:18:57.000,caom:CFHT/2068894/2068894o,,,00000000-0000-0000-1a1c-0159b7be9310,ivo://cadc.nrc.ca/CFHT?2068894/2068894p,ivo://cadc.nrc.ca/CFHT?2068894/2068894p
caom:CFHT/2277504,CFHT,2277504,2277504p,150.11586234537535,2.212893978499906,D2,58256.277787,120.11399999999996,MegaPrime,g.MP9402,2,OBJECT,18AQ97,QSO Team,2018-05-18T00:00:00.000,2277504,3.98003455913135E-7,5.51447311988385E-7,1.1350218193864308,polygon 149.63096536473734 1.7107460220124153 149.51900499774285 1.9680758361528348 149.51368173327205 2.445506746544851 149.62094863081666 2.705300742204386 150.60094055570204 2.714733847309276 150.7131588767661 2.457853392308209 150.71773427462225 1.980158389741021 150.61039297534933 1.7203718913652466,0.18556819025600776,3.093805096490481,58256.27917720833,image,,ELIXIR,,calibration,,1,,2018-05-18T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,18Am04,2018-06-10T22:15:46.000,caom:CFHT/2277504/2277504o,,,00000000-0000-0000-ce58-0163efdd854b,ivo://cadc.nrc.ca/CFHT?2277504/2277504p,ivo://cadc.nrc.ca/CFHT?2277504/2277504p
caom:CFHT/1916300,CFHT,1916300,1916300p,150.11751555104652,2.2078871428339113,D2,57478.2643998,120.06699999999998,MegaPrime,g.MP9402,2,OBJECT,16AQ97,QSO Team,2016-03-31T00:00:00.000,1916300,3.98003455913135E-7,5.51447311988385E-7,1.135162258202211,polygon 149.63046525795306 1.7077054355709151 149.51971744370715 1.9654291943147513 149.51632974555244 2.4429687627311125 149.62467269110005 2.702327795826349 150.60458740436331 2.70796778406482 150.71584187533307 2.4501365833052517 150.71813408881025 1.9722606273180503 150.60999287311083 1.7131313913954784,0.18565152860484802,3.093805096490481,57478.26578946435,image,,ELIXIR,,calibration,,1,,2016-03-31T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Am02,2016-05-14T02:41:24.000,caom:CFHT/1916300/1916300o,,,00000000-0000-0000-b591-0154e53dd8e1,ivo://cadc.nrc.ca/CFHT?1916300/1916300p,ivo://cadc.nrc.ca/CFHT?1916300/1916300p
caom:CFHT/1917040,CFHT,1917040,1917040p,150.11810423095085,2.2072699520758903,D2,57482.2283201,120.04300000000003,MegaPrime,g.MP9402,2,OBJECT,16AQ97,QSO Team,2016-04-04T00:00:00.000,1917040,3.98003455913135E-7,5.51447311988385E-7,1.134701647368054,polygon 149.63124710727865 1.7073111085253885 149.5203423030375 1.964931097543186 149.51703520903163 2.4424997452135955 149.6251931752588 2.701570306013579 150.60522288216268 2.707182562543167 150.716338665445 2.4494956743620406 150.71855453093178 1.971881159153881 150.61054157688608 1.7124998225191774,0.18557875069646423,3.093805096490481,57482.22970948658,image,,ELIXIR,,calibration,,1,,2016-04-04T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Am02,2016-05-14T03:12:29.000,caom:CFHT/1917040/1917040o,,,00000000-0000-0000-88c0-0154e52a002c,ivo://cadc.nrc.ca/CFHT?1917040/1917040p,ivo://cadc.nrc.ca/CFHT?1917040/1917040p
caom:CFHT/2087213,CFHT,2087213,2087213p,150.1173491848664,2.2093403656042057,D2,57838.2347926,120.05199999999999,MegaPrime,g.MP9402,2,OBJECT,17AQ97,QSO Team,2017-03-26T00:00:00.000,2087213,3.98003455913135E-7,5.51447311988385E-7,1.135382018901943,polygon 149.63102751921224 1.7085371441239658 149.51970929579454 1.9662595904640483 149.5156340044291 2.443981072518909 149.62343116389204 2.703216007074161 150.60377108326486 2.709723500169659 150.71532424091353 2.4528631126587754 150.71904474730093 1.9747814140637985 150.61074003025928 1.715504454827581,0.18564875610020412,3.093805096490481,57838.23618209074,image,,ELIXIR,,calibration,,1,,2017-03-26T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,17Am03,2017-04-17T17:09:47.000,caom:CFHT/2087213/2087213o,,,00000000-0000-0000-83cd-015bb39e6296,ivo://cadc.nrc.ca/CFHT?2087213/2087213p,ivo://cadc.nrc.ca/CFHT?2087213/2087213p
caom:CFHT/2091513,CFHT,2091513,2091513p,150.1162972565459,2.2104702004354237,D2,57847.2401069,120.0500000000001,MegaPrime,g.MP9402,2,OBJECT,17AQ97,QSO Team,2017-04-04T00:00:00.000,2091513,3.98003455913135E-7,5.51447311988385E-7,1.134942595058721,polygon 149.63013091267365 1.7097095604094505 149.51885441352061 1.967240271741801 149.51480938206728 2.4449054607704994 149.62262404936897 2.7041598498224886 150.60270757312242 2.711218932001387 150.7135646055066 2.45414164027261 150.7177153840578 1.9757778188263444 150.60994664179913 1.71661529893575,0.18556828047918505,3.093805096490481,57847.24149636759,image,,ELIXIR,,calibration,,1,,2017-04-04T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,17Am03,2017-04-17T19:09:15.000,caom:CFHT/2091513/2091513o,,,00000000-0000-0000-a48e-015bb39473af,ivo://cadc.nrc.ca/CFHT?2091513/2091513p,ivo://cadc.nrc.ca/CFHT?2091513/2091513p
caom:CFHT/2099549,CFHT,2099549,2099549p,150.117106123034,2.2086980251818034,D2,57862.2527161,120.04500000000004,MegaPrime,g.MP9402,2,OBJECT,17AQ97,QSO Team,2017-04-19T00:00:00.000,2099549,3.98003455913135E-7,5.51447311988385E-7,1.1352111095252262,polygon 149.62950051664154 1.7090737572201107 149.5189619465573 1.9670437780376062 149.51614637913204 2.444457527021882 149.6248021581315 2.7036649431876896 150.60471437370597 2.7082661594519095 150.71561925987376 2.4503300002655806 150.71766583928107 1.9726208267902905 150.60895385925505 1.7134039106291112,0.185611023879037,3.093805096490481,57862.254105509724,image,,ELIXIR,,calibration,,1,,2017-04-19T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,17Am04,2017-05-18T19:57:53.000,caom:CFHT/2099549/2099549o,,,00000000-0000-0000-a833-015c660f584c,ivo://cadc.nrc.ca/CFHT?2099549/2099549p,ivo://cadc.nrc.ca/CFHT?2099549/2099549p
caom:CFHT/2099780,CFHT,2099780,2099780p,150.11634067051025,2.2092121779156884,D2,57863.261848,120.03600000000003,MegaPrime,g.MP9402,2,OBJECT,17AQ97,QSO Team,2017-04-20T00:00:00.000,2099780,3.98003455913135E-7,5.51447311988385E-7,1.1347304372877254,polygon 149.62879986529978 1.7094872456968204 149.51823657252322 1.9673967774824774 149.51549386589517 2.4448526488299365 149.62414827112477 2.7039953561270664 150.6041565032896 2.7085390162750542 150.7149233969649 2.4506568048615662 150.7169843378665 1.9729113390555284 150.60790771739582 1.7144229989281428,0.18565096401877498,3.093805096490481,57863.26323730556,image,,ELIXIR,,calibration,,1,,2017-04-20T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,17Am04,2017-05-18T20:09:45.000,caom:CFHT/2099780/2099780o,,,00000000-0000-0000-5380-015c660c39c1,ivo://cadc.nrc.ca/CFHT?2099780/2099780p,ivo://cadc.nrc.ca/CFHT?2099780/2099780p
caom:CFHT/1894475,CFHT,1894475,1894475p,150.11889136795563,2.2097164110246013,D2,57434.2983617,120.05100000000002,MegaPrime,g.MP9402,2,OBJECT,16AQ97,QSO Team,2016-02-16T00:00:00.000,1894475,3.98003455913135E-7,5.51447311988385E-7,1.13607082355378,polygon 149.63231475596675 1.7093403153709374 149.52097574303247 1.9669015446432638 149.51714846405034 2.444639790849621 149.6252304405861 2.7038328823764033 150.6055206492685 2.710499838048321 150.71700315817563 2.452884524154044 150.72013553929636 1.9750284105885783 150.61108000910824 1.714542753660922,0.1856199239710346,3.093805096490481,57434.29975117917,image,,ELIXIR,,calibration,,1,,2016-02-16T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,15Bm09,2016-03-31T16:56:26.000,caom:CFHT/1894475/1894475o,,,00000000-0000-0000-081a-0154e720358c,ivo://cadc.nrc.ca/CFHT?1894475/1894475p,ivo://cadc.nrc.ca/CFHT?1894475/1894475p
caom:CFHT/1925299,CFHT,1925299,1925299p,150.11852083058767,2.2102176906978315,D2,57507.2365975,120.04500000000004,MegaPrime,g.MP9402,2,OBJECT,16AQ97,QSO Team,2016-04-29T00:00:00.000,1925299,3.98003455913135E-7,5.51447311988385E-7,1.1347956194910367,polygon 149.62922032022956 1.7125302596847405 149.51954382594064 1.9706516791054867 149.5185633133203 2.4482757320328403 149.62801572017017 2.7068430646141053 150.60794274727962 2.707905653995553 150.71777191640896 2.4496488135813195 150.71812610411365 1.9719288561414032 150.60849427691434 1.7132062155501586,0.18556558617688418,3.093805096490481,57507.23798690972,image,,ELIXIR,,calibration,,1,,2016-04-29T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Am03,2016-05-19T09:03:14.000,caom:CFHT/1925299/1925299o,,,00000000-0000-0000-ad69-0154e547cfe9,ivo://cadc.nrc.ca/CFHT?1925299/1925299p,ivo://cadc.nrc.ca/CFHT?1925299/1925299p
caom:CFHT/1909756,CFHT,1909756,1909756p,150.11864056568467,2.209893920456551,D2,57460.236543,120.04599999999998,MegaPrime,g.MP9402,2,OBJECT,16AQ97,QSO Team,2016-03-13T00:00:00.000,1909756,3.98003455913135E-7,5.51447311988385E-7,1.135507381590564,polygon 149.6307738495719 1.7105283031833949 149.52022881111708 1.9685516703968773 149.5177406332018 2.446265933786492 149.62634751205627 2.705202985331283 150.6066998639762 2.709117157211054 150.7174325703701 2.451148977405694 150.71921702894124 1.9734301814850994 150.61030711177204 1.7142767882015875,0.1858216224218002,3.093805096490481,57460.237932421296,image,,ELIXIR,,calibration,,1,,2016-03-13T00:00:00.000,master_detrend,,,,INSTMODE=Normal,,,,Optical,http://www.cfht.hawaii.edu/Instruments/Elixir/,2.0,STANDARD PIPELINE,CFHT,16Am01,2016-04-05T08:57:23.000,caom:CFHT/1909756/1909756o,,,00000000-0000-0000-82ad-0155104213f7,ivo://cadc.nrc.ca/CFHT?1909756/1909756p,ivo://cadc.nrc.ca/CFHT?1909756/1909756p
